O;W;locatie.EAG;jaar;W1;W2;W3;W4;W4a;W4b;W5;W5a;W5b;W5c;W6;W7;W7a;W7b;W7c;W7d;W9;O1;O2;O3;O4;O5;O6;O7;O8;doorz_diep;FLAB;KROOS;SUBMS;woeker;n_soort;n_ovsoort;DRIJF;riet;watertype;StedelijkLandelijk;ESTnaam2;ESTnaam3;estnaam;omschrijving.x;omschrijving.y;estnaamvol
O5;W7b;2550-EAG-5;2015;0;0;0;0;0;0;1;0;0;0;0;1;0;3;0;0;0;0;0;0;0;5;0;0;0;1;25;0.1;80;20;3;8;0.1;0;M1a;Landelijk;Sl;L;W7b_O5_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laag FLAB;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7b_O5_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laag FLAB_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7b;2570-EAG-1;2018;0;3;0;1;1;0;1;1;0;0;0;4;3;6;1;3;0;0;0;0;0;16;4;0;0;1;7.5;15;42.5;20;2.5;12;2;0;M8;Landelijk;Sl;L;W7b_O5_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laag FLAB;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7b_O5_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laag FLAB_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7b;3200-EAG-2;2016;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0;0;0;0;0;3;2;0;0;1;20;0.1;60;55;3;12;0.1;0;M8;Landelijk;Sl;L;W7b_O5_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laag FLAB;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7b_O5_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laag FLAB_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7b;3230-EAG-4;2016;0;1;0;0;0;0;0;1;0;0;0;1;3;4;1;0;3;0;0;0;0;8;7;0;0;1;0.1;3;30;10;1;14;2;0;M8;Landelijk;Sl;L;W7b_O5_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laag FLAB;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7b_O5_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laag FLAB_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7b;3230-EAG-6;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;1;42.5;30;100;37.5;4;8.5;0.05;0;M27;Landelijk;OM;L;W7b_O5_OM_L;Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laag FLAB;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7b_O5_OM_L_Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laag FLAB_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7b;3301-EAG-2;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;60;1;65;60;1;9;0;5;M11;Landelijk;OM;L;W7b_O5_OM_L;Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laag FLAB;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7b_O5_OM_L_Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laag FLAB_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7b;3360-EAG-15;2014;0;1;0;1;0;0;2;0;0;0;0;2;0;2;0;0;1;0;0;0;0;4;3;0;0;0.75;0;1;30;20;2;14;0;0;M8;Landelijk;Sl;L;W7b_O5_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laag FLAB;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7b_O5_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laag FLAB_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7b;3360-EAG-6;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;40;2;30;30;1;5;0;0;M8;Landelijk;Sl;L;W7b_O5_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laag FLAB;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7b_O5_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laag FLAB_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7b;4000-EAG-6;2012;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0.666666667;20;5;50.05;5;2;8.5;0;8.5;M6a;Landelijk;K;L;W7b_O5_K_L;Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laag FLAB;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7b_O5_K_L_Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laag FLAB_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7b;4110-EAG-1;2014;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;1;10;1;13.5;6.5;6;9;8;3.5;M1a;Landelijk;Sl;L;W7b_O5_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laag FLAB;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7b_O5_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laag FLAB_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7b;4210-EAG-6;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;2;1;0;0;1;35;0.1;70;60;1;10;0;0.1;M8;Landelijk;Sl;L;W7b_O5_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laag FLAB;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7b_O5_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laag FLAB_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7b;4250-EAG-1;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;30;5;70;5;2;6;0;0;M3;Landelijk;Sl;L;W7b_O5_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laag FLAB;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7b_O5_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laag FLAB_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7b;6040-EAG-1;2019;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0.894444444;11;0.55;20;0.55;2;1;0;0;M1a;Stedelijk;Sl;St;W7b_O5_Sl_St;Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laag FLAB;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7b_O5_Sl_St_Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laag FLAB_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7b;6450-EAG-3;2012;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;3;0;0;0;1;20;3;100;50;5;7;0.1;0;M1a;Landelijk;Sl;L;W7b_O5_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laag FLAB;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7b_O5_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laag FLAB_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7b;6480-EAG-2;2017;1;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;3;0;0;0;1;50;65;75;65;3;12;1;0;M1a;Landelijk;Sl;L;W7b_O5_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laag FLAB;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7b_O5_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laag FLAB_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7b;6530-EAG-1;2017;0;0;0;0;0;0;1;1;0;0;0;3;1;4;0;0;0;0;0;0;0;6;2;0;0;1;27.5;20;30;5;4;11.5;2.5;0;M8;Landelijk;Sl;L;W7b_O5_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laag FLAB;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7b_O5_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laag FLAB_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7b;6540-EAG-1;2017;0;1;0;0;2;0;3;4;1;1;2;10;5;10;0;4;0;0;0;0;0;18;17;1;2;1;7.5;0.1;60;40;3;14.5;0.1;0;M1a;Landelijk;Sl;L;W7b_O5_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laag FLAB;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7b_O5_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laag FLAB_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7c;2140-EAG-1;2014;0;1;0;0;0;0;0;0;0;0;1;3;2;0;3;1;0;0;0;0;0;10;0;0;0;1;0;15;55;12.5;2;8.5;0.05;0;M10;Landelijk;Sl;L;W7c_O5_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laagkroos;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7c_O5_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laagkroos_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7c;2250-EAG-2;2015;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;2;0;1;0;1;0;15;70;3;1;7;0.1;0;M30;Landelijk;K;L;W7c_O5_K_L;Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laagkroos;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7c_O5_K_L_Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laagkroos_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7c;2310-EAG-2;2017;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;0.8;1.5;48.5;17.5;12;2.5;4;0.55;0;M8;Stedelijk;Sl;St;W7c_O5_Sl_St;Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laagkroos;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7c_O5_Sl_St_Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laagkroos_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7c;2340-EAG-2;2014;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;2;0;0;0;0.928571429;5.5;20.5;75;18.5;3;9;0.05;0;M1a;Landelijk;Sl;L;W7c_O5_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laagkroos;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7c_O5_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laagkroos_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7c;2340-EAG-2;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2;0;0;0;1;25;8;35;35;2.5;6;0.05;0;M1a;Landelijk;Sl;L;W7c_O5_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laagkroos;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7c_O5_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laagkroos_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7c;2400-EAG-1;2011;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;2;1;0;0;0.7;0.001;30;5;3;4;11;1;0;M8;Landelijk;Sl;L;W7c_O5_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laagkroos;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7c_O5_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laagkroos_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7c;2400-EAG-3;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0.857142857;0.001;70;100;40;4;13;0;0;M8;Landelijk;Sl;L;W7c_O5_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laagkroos;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7c_O5_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laagkroos_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7c;2400-EAG-4;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0.001;20;100;20;3;5;1;0;M8;Landelijk;Sl;L;W7c_O5_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laagkroos;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7c_O5_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laagkroos_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7c;2410-EAG-1;2009;0;9;0;0;1;0;7;0;1;0;6;5;5;0;9;1;0;0;0;0;0;25;7;3;0;1;0.001;15;90;40;3;12;1;0;M8;Landelijk;Sl;L;W7c_O5_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laagkroos;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7c_O5_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laagkroos_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7c;2501-EAG-1;2014;0;4;0;0;1;0;2;1;0;1;2;3;4;2;4;0;0;0;0;0;0;12;6;0;0;1;1.5;10;57.5;15;3;11;1;0;M8;Landelijk;Sl;L;W7c_O5_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laagkroos;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7c_O5_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laagkroos_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7c;2502-EAG-2;2016;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;2;0;0;0;1;0;47.5;22.5;22.5;1;11.5;0.05;0;M10;Landelijk;Sl;L;W7c_O5_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laagkroos;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7c_O5_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laagkroos_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7c;2511-EAG-1;2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0.001;60;30;30;2;3;0;1;M10;Landelijk;Sl;L;W7c_O5_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laagkroos;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7c_O5_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laagkroos_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7c;2512-EAG-1;2016;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;3;0;0;0;1;1;3;50;40;2;7;0;0.1;M8;Landelijk;Sl;L;W7c_O5_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laagkroos;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7c_O5_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laagkroos_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7c;2610-EAG-1;2014;0;3;0;0;0;0;1;0;0;0;0;3;2;1;4;0;2;2;0;0;0;13;0;0;0;1;0;20;30;15;3;6;0.1;0;M8;Landelijk;Sl;L;W7c_O5_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laagkroos;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7c_O5_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laagkroos_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7c;3000-EAG-5;2011;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;1;0;1;0.001;30;20;0.1;2;7;0;5;M3;Stedelijk;Sl;St;W7c_O5_Sl_St;Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laagkroos;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7c_O5_Sl_St_Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laagkroos_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7c;3020-EAG-2;2011;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;2;0;1;0;1;0.001;30;40;20;4;12;25;10;M8;Landelijk;Sl;L;W7c_O5_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laagkroos;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7c_O5_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laagkroos_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7c;3040-EAG-1;2007;0;1;0;0;0;0;1;0;1;0;0;1;1;0;1;0;0;0;0;0;0;4;0;0;0;1.75;0.001;40;55;7;3.5;12.5;7.5;0;M8;Stedelijk;Sl;St;W7c_O5_Sl_St;Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laagkroos;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7c_O5_Sl_St_Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laagkroos_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7c;3050-EAG-1;2017;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;3;0;0;0;1;0;95;55;25;3;2;0.1;0;M8;Stedelijk;Sl;St;W7c_O5_Sl_St;Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laagkroos;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7c_O5_Sl_St_Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laagkroos_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7c;3050-EAG-2;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;1;0;47.55;45;12.5;2;8;10.5;12;M1a;Stedelijk;Sl;St;W7c_O5_Sl_St;Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laagkroos;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7c_O5_Sl_St_Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laagkroos_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7c;3070-EAG-1;2014;0;0;0;0;0;0;1;0;1;0;0;2;1;0;2;0;0;0;0;0;0;4;2;1;0;1;0.1;3;50;50;2;6;0.1;0;M1a;Landelijk;Sl;L;W7c_O5_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laagkroos;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7c_O5_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laagkroos_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7c;3110-EAG-4;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0.666666667;0;95;50;20;3;11;20;10;M8;Landelijk;Sl;L;W7c_O5_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laagkroos;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7c_O5_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laagkroos_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7c;3230-EAG-6;2014;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0.8;0.5;97.5;42.5;1;1;10;0;0;M27;Landelijk;OM;L;W7c_O5_OM_L;Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laagkroos;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7c_O5_OM_L_Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laagkroos_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
